"","matchname","min","air_dragon"
"16535","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610054?gameHash=fa6c13796076d529","min_35",0
"16536","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610054?gameHash=fa6c13796076d529","min_36",0
"16537","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610054?gameHash=fa6c13796076d529","min_37",0
"16538","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610054?gameHash=fa6c13796076d529","min_38",0
"16539","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610054?gameHash=fa6c13796076d529","min_39",0
"16540","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610054?gameHash=fa6c13796076d529","min_40",0
"16541","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610054?gameHash=fa6c13796076d529","min_41",0
"16542","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610054?gameHash=fa6c13796076d529","min_42",0
"16543","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610054?gameHash=fa6c13796076d529","min_43",0
"16544","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610054?gameHash=fa6c13796076d529","min_44",0
"16545","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610054?gameHash=fa6c13796076d529","min_45",0
"16546","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610054?gameHash=fa6c13796076d529","min_46",0
"16547","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610054?gameHash=fa6c13796076d529","min_47",0
"16548","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610054?gameHash=fa6c13796076d529","min_48",0
"16549","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610054?gameHash=fa6c13796076d529","min_49",0
"16550","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610054?gameHash=fa6c13796076d529","min_50",0
"16551","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610054?gameHash=fa6c13796076d529","min_51",0
"16552","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610054?gameHash=fa6c13796076d529","min_52",0
"16553","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610054?gameHash=fa6c13796076d529","min_53",0
"16554","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610054?gameHash=fa6c13796076d529","min_54",0
"16555","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610054?gameHash=fa6c13796076d529","min_55",0
"16556","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610054?gameHash=fa6c13796076d529","min_56",0
"16557","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610054?gameHash=fa6c13796076d529","min_57",0
"16558","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610054?gameHash=fa6c13796076d529","min_58",0
"16559","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610054?gameHash=fa6c13796076d529","min_59",0
"16560","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610054?gameHash=fa6c13796076d529","min_60",0
"16561","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_1",0
"16562","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_2",0
"16563","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_3",0
"16564","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_4",0
"16565","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_5",0
"16566","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_6",0
"16567","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_7",0
"16568","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_8",0
"16569","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_9",0
"16570","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_10",0
"16571","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_11",0
"16572","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_12",0
"16573","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_13",0
"16574","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_14",0
"16575","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_15",0
"16576","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_16",0
"16577","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_17",0
"16578","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_18",0
"16579","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_19",0
"16580","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_20",0
"16581","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_21",0
"16582","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_22",0
"16583","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_23",0
"16584","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_24",0
"16585","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_25",0
"16586","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_26",0
"16587","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_27",0
"16588","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_28",0
"16589","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_29",0
"16590","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_30",0
"16591","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_31",0
"16592","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_32",0
"16593","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_33",0
"16594","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_34",0
"16595","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_35",0
"16596","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_36",0
"16597","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_37",0
"16598","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_38",0
"16599","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_39",0
"16600","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_40",0
"16601","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_41",0
"16602","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_42",0
"16603","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_43",0
"16604","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_44",0
"16605","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_45",0
"16606","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_46",0
"16607","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_47",0
"16608","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_48",0
"16609","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_49",0
"16610","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_50",0
"16611","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_51",0
"16612","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_52",0
"16613","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_53",0
"16614","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_54",0
"16615","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_55",0
"16616","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_56",0
"16617","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_57",0
"16618","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_58",0
"16619","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_59",0
"16620","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610078?gameHash=746af618921c9458","min_60",0
"16621","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_1",0
"16622","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_2",0
"16623","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_3",0
"16624","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_4",0
"16625","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_5",0
"16626","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_6",0
"16627","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_7",0
"16628","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_8",0
"16629","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_9",0
"16630","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_10",0
"16631","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_11",0
"16632","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_12",0
"16633","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_13",0
"16634","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_14",0
"16635","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_15",0
"16636","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_16",0
"16637","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_17",0
"16638","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_18",0
"16639","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_19",0
"16640","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_20",0
"16641","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_21",0
"16642","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_22",0
"16643","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_23",0
"16644","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_24",0
"16645","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_25",0
"16646","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_26",0
"16647","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_27",0
"16648","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_28",0
"16649","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_29",0
"16650","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_30",0
"16651","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_31",0
"16652","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_32",0
"16653","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_33",0
"16654","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_34",0
"16655","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_35",0
"16656","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_36",0
"16657","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_37",0
"16658","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_38",0
"16659","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_39",0
"16660","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_40",0
"16661","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_41",0
"16662","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_42",0
"16663","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_43",0
"16664","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_44",0
"16665","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_45",0
"16666","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_46",0
"16667","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_47",0
"16668","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_48",0
"16669","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_49",0
"16670","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_50",0
"16671","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_51",0
"16672","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_52",0
"16673","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_53",0
"16674","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_54",0
"16675","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_55",0
"16676","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_56",0
"16677","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_57",0
"16678","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_58",0
"16679","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_59",0
"16680","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610087?gameHash=33dca2d1a2f556ca","min_60",0
"16681","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_1",0
"16682","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_2",0
"16683","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_3",0
"16684","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_4",0
"16685","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_5",0
"16686","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_6",0
"16687","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_7",0
"16688","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_8",0
"16689","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_9",0
"16690","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_10",0
"16691","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_11",0
"16692","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_12",0
"16693","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_13",0
"16694","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_14",0
"16695","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_15",0
"16696","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_16",0
"16697","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_17",0
"16698","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_18",0
"16699","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_19",0
"16700","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_20",0
"16701","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_21",0
"16702","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_22",0
"16703","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_23",0
"16704","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_24",0
"16705","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_25",0
"16706","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_26",0
"16707","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_27",0
"16708","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_28",0
"16709","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_29",0
"16710","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_30",0
"16711","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_31",0
"16712","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_32",0
"16713","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_33",0
"16714","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_34",0
"16715","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_35",0
"16716","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_36",0
"16717","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_37",0
"16718","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_38",0
"16719","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_39",0
"16720","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_40",0
"16721","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_41",0
"16722","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_42",0
"16723","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_43",0
"16724","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_44",0
"16725","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_45",0
"16726","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_46",0
"16727","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_47",0
"16728","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_48",0
"16729","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_49",0
"16730","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_50",0
"16731","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_51",0
"16732","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_52",0
"16733","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_53",0
"16734","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_54",0
"16735","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_55",0
"16736","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_56",0
"16737","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_57",0
"16738","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_58",0
"16739","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_59",0
"16740","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610108?gameHash=8db57f90c274f131","min_60",0
"16741","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610121?gameHash=ecd94fd9accfadbc","min_1",0
"16742","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610121?gameHash=ecd94fd9accfadbc","min_2",0
"16743","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610121?gameHash=ecd94fd9accfadbc","min_3",0
"16744","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610121?gameHash=ecd94fd9accfadbc","min_4",0
"16745","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610121?gameHash=ecd94fd9accfadbc","min_5",0
"16746","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610121?gameHash=ecd94fd9accfadbc","min_6",0
"16747","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610121?gameHash=ecd94fd9accfadbc","min_7",0
"16748","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610121?gameHash=ecd94fd9accfadbc","min_8",0
"16749","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610121?gameHash=ecd94fd9accfadbc","min_9",0
"16750","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610121?gameHash=ecd94fd9accfadbc","min_10",0
"16751","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610121?gameHash=ecd94fd9accfadbc","min_11",0
"16752","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610121?gameHash=ecd94fd9accfadbc","min_12",0
"16753","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610121?gameHash=ecd94fd9accfadbc","min_13",0
"16754","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610121?gameHash=ecd94fd9accfadbc","min_14",0
